building_name,full_timestamp,region,region_id,usage_kwh_norm_orig,usage_pb,apparent_temperature_norm,temp_lag_1h,temp_lag_24h,precipitation,is_day,is_holiday,is_weekend,hour,day_of_week,month,season,lag_1h,lag_24h,rollmean_24h,y_next,usage_kwh_norm,building_id,DateTime,hour_sin,hour_cos,usage_kwh_normalised,normalized_temperature,target_next_hour
Aberdeen 33_11kV,2007-06-02 05:00:00,NSW,1,0.05844368,0.26532158,0.20881227,0.22030652,0.13409962,0.0,0,0,1,5,5,6,Winter,0.26417187,0.2707469,0.39353868,0.30403087,0.05844368,,,,,,,
Aberdeen 33_11kV,2007-06-02 06:00:00,NSW,1,0.058560073,0.30403087,0.19157088,0.20881227,0.12260536,0.0,0,0,1,6,5,6,Winter,0.26532158,0.34722385,0.39331263,0.34059554,0.058560073,,,,,,,
Aberdeen 33_11kV,2007-06-02 07:00:00,NSW,1,0.058670018,0.34059554,0.18390805,0.19157088,0.12068965,0.0,0,0,1,7,5,6,Winter,0.30403087,0.44158238,0.39151293,0.42941725,0.058670018,,,,,,,
Aberdeen 33_11kV,2007-06-02 08:00:00,NSW,1,0.05893709,0.42941725,0.18007663,0.18390805,0.12452107,0.0,0,0,1,8,5,6,Winter,0.34059554,0.479858,0.38730514,0.4519634,0.05893709,,,,,,,
Aberdeen 33_11kV,2007-06-02 09:00:00,NSW,1,0.059004884,0.4519634,0.20114942,0.18007663,0.17624521,0.0,1,0,1,9,5,6,Winter,0.42941725,0.4309387,0.38520345,0.4407758,0.059004884,,,,,,,
Aberdeen 33_11kV,2007-06-02 10:00:00,NSW,1,0.058971245,0.4407758,0.29310346,0.20114942,0.25478926,0.0,1,0,1,10,5,6,Winter,0.4519634,0.40998086,0.3860795,0.39354268,0.058971245,,,,,,,
Aberdeen 33_11kV,2007-06-02 11:00:00,NSW,1,0.058829222,0.39354268,0.34099618,0.29310346,0.31226054,0.0,1,0,1,11,5,6,Winter,0.4407758,0.39245242,0.3873626,0.3576495,0.058829222,,,,,,,
Aberdeen 33_11kV,2007-06-02 12:00:00,NSW,1,0.058721296,0.3576495,0.3678161,0.34099618,0.3448276,0.0,1,0,1,12,5,6,Winter,0.39354268,0.3884209,0.38740802,0.32813683,0.058721296,,,,,,,
Aberdeen 33_11kV,2007-06-02 13:00:00,NSW,1,0.058632556,0.32813683,0.3888889,0.3678161,0.37547892,0.0,1,0,1,13,5,6,Winter,0.3576495,0.40442175,0.3861259,0.30543086,0.058632556,,,,,,,
Aberdeen 33_11kV,2007-06-02 14:00:00,NSW,1,0.058564283,0.30543086,0.40613025,0.3888889,0.394636,0.0,1,0,1,14,5,6,Winter,0.32813683,0.3894133,0.38294736,0.30916253,0.058564283,,,,,,,
Aberdeen 33_11kV,2007-06-02 15:00:00,NSW,1,0.058575504,0.30916253,0.40804598,0.40613025,0.39846742,0.0,1,0,1,15,5,6,Winter,0.30543086,0.35415816,0.3794481,0.32241666,0.058575504,,,,,,,
Aberdeen 33_11kV,2007-06-02 16:00:00,NSW,1,0.058615357,0.32241666,0.40421456,0.40804598,0.39846742,0.0,1,0,1,16,5,6,Winter,0.30916253,0.3661424,0.37757325,0.386534,0.058615357,,,,,,,
Aberdeen 33_11kV,2007-06-02 17:00:00,NSW,1,0.058808148,0.386534,0.39655173,0.40421456,0.3908046,0.0,1,0,1,17,5,6,Winter,0.32241666,0.41457856,0.37575135,0.50158024,0.058808148,,,,,,,
Aberdeen 33_11kV,2007-06-02 18:00:00,NSW,1,0.059154075,0.50158024,0.37356323,0.39655173,0.38505748,0.0,1,0,1,18,5,6,Winter,0.386534,0.4394291,0.37458283,0.4839304,0.059154075,,,,,,,
Aberdeen 33_11kV,2007-06-02 19:00:00,NSW,1,0.059101004,0.4839304,0.33524904,0.37356323,0.35632184,0.0,0,0,1,19,5,6,Winter,0.50158024,0.45939204,0.37717247,0.4481351,0.059101004,,,,,,,
Aberdeen 33_11kV,2007-06-02 20:00:00,NSW,1,0.058993373,0.4481351,0.30842912,0.33524904,0.33908045,0.0,0,0,1,20,5,6,Winter,0.4839304,0.44865915,0.3781949,0.3791896,0.058993373,,,,,,,
Aberdeen 33_11kV,2007-06-02 21:00:00,NSW,1,0.058786064,0.3791896,0.28735632,0.30842912,0.3218391,0.0,0,0,1,21,5,6,Winter,0.4481351,0.42773974,0.37817305,0.35361552,0.058786064,,,,,,,
Aberdeen 33_11kV,2007-06-02 22:00:00,NSW,1,0.058709167,0.35361552,0.26819924,0.28735632,0.30842912,0.0,0,0,1,22,5,6,Winter,0.3791896,0.41831642,0.37615013,0.30079725,0.058709167,,,,,,,
Aberdeen 33_11kV,2007-06-02 23:00:00,NSW,1,0.05855035,0.30079725,0.25287357,0.26819924,0.29885057,0.0,0,0,1,23,5,6,Winter,0.35361552,0.4346307,0.37345427,0.2727775,0.05855035,,,,,,,
Aberdeen 33_11kV,2007-06-03 00:00:00,NSW,1,0.0584661,0.2727775,0.2394636,0.25287357,0.28544062,0.0,0,0,1,0,6,6,Winter,0.30079725,0.4799237,0.36787787,0.25245032,0.0584661,,,,,,,
Aberdeen 33_11kV,2007-06-03 01:00:00,NSW,1,0.05840498,0.25245032,0.22796935,0.2394636,0.27011493,0.0,0,0,1,1,6,6,Winter,0.2727775,0.3800259,0.3592468,0.22980753,0.05840498,,,,,,,
Aberdeen 33_11kV,2007-06-03 02:00:00,NSW,1,0.058336895,0.22980753,0.22030652,0.22796935,0.256705,0.0,0,0,1,2,6,6,Winter,0.25245032,0.30985388,0.35393113,0.2333769,0.058336895,,,,,,,
Aberdeen 33_11kV,2007-06-03 03:00:00,NSW,1,0.058347628,0.2333769,0.21264368,0.22030652,0.23754789,0.0,0,0,1,3,6,6,Winter,0.22980753,0.29286808,0.35059586,0.24827385,0.058347628,,,,,,,
Aberdeen 33_11kV,2007-06-03 04:00:00,NSW,1,0.05839242,0.24827385,0.20306513,0.21264368,0.22030652,0.0,0,0,1,4,6,6,Winter,0.2333769,0.26417187,0.34811708,0.2540089,0.05839242,,,,,,,
Aberdeen 33_11kV,2007-06-03 05:00:00,NSW,1,0.058409665,0.2540089,0.197318,0.20306513,0.20881227,0.0,0,0,1,5,6,6,Winter,0.24827385,0.26532158,0.34745467,0.271546,0.058409665,,,,,,,
Aberdeen 33_11kV,2007-06-03 06:00:00,NSW,1,0.058462396,0.271546,0.18965517,0.197318,0.19157088,0.0,0,0,1,6,6,6,Winter,0.2540089,0.30403087,0.34698328,0.29920647,0.058462396,,,,,,,
Aberdeen 33_11kV,2007-06-03 07:00:00,NSW,1,0.058545567,0.29920647,0.18390805,0.18965517,0.18390805,0.0,0,0,1,7,6,6,Winter,0.271546,0.34059554,0.34562975,0.36529124,0.058545567,,,,,,,
Aberdeen 33_11kV,2007-06-03 08:00:00,NSW,1,0.058744274,0.36529124,0.17624521,0.18390805,0.18007663,0.0,0,0,1,8,6,6,Winter,0.29920647,0.42941725,0.3439052,0.41711837,0.058744274,,,,,,,
Aberdeen 33_11kV,2007-06-03 09:00:00,NSW,1,0.05890011,0.41711837,0.18582375,0.17624521,0.20114942,0.0,1,0,1,9,6,6,Winter,0.36529124,0.4519634,0.34123328,0.40950635,0.05890011,,,,,,,
Aberdeen 33_11kV,2007-06-03 10:00:00,NSW,1,0.058877222,0.40950635,0.26436782,0.18582375,0.29310346,0.0,1,0,1,10,6,6,Winter,0.41711837,0.4407758,0.33978143,0.4372969,0.058877222,,,,,,,
Aberdeen 33_11kV,2007-06-03 11:00:00,NSW,1,0.058960784,0.4372969,0.3218391,0.26436782,0.34099618,0.0,1,0,1,11,6,6,Winter,0.40950635,0.39354268,0.33847854,0.4109423,0.058960784,,,,,,,
Aberdeen 33_11kV,2007-06-03 12:00:00,NSW,1,0.05888154,0.4109423,0.36206895,0.3218391,0.3678161,0.0,1,0,1,12,6,6,Winter,0.4372969,0.3576495,0.34030163,0.38920268,0.05888154,,,,,,,
Aberdeen 33_11kV,2007-06-03 13:00:00,NSW,1,0.058816172,0.38920268,0.38505748,0.36206895,0.3888889,0.0,1,0,1,13,6,6,Winter,0.4109423,0.32813683,0.34252214,0.3667916,0.058816172,,,,,,,
Aberdeen 33_11kV,2007-06-03 14:00:00,NSW,1,0.058748785,0.3667916,0.39655173,0.38505748,0.40613025,0.0,1,0,1,14,6,6,Winter,0.38920268,0.30543086,0.34506655,0.38216552,0.058748785,,,,,,,
Aberdeen 33_11kV,2007-06-03 15:00:00,NSW,1,0.058795013,0.38216552,0.39655173,0.39655173,0.40804598,0.0,1,0,1,15,6,6,Winter,0.3667916,0.30916253,0.34762326,0.41541854,0.058795013,,,,,,,
Aberdeen 33_11kV,2007-06-03 16:00:00,NSW,1,0.058895,0.41541854,0.394636,0.39655173,0.40421456,0.0,1,0,1,16,6,6,Winter,0.38216552,0.32241666,0.35066506,0.4635078,0.058895,,,,,,,
Aberdeen 33_11kV,2007-06-03 17:00:00,NSW,1,0.059039596,0.4635078,0.38697317,0.394636,0.39655173,0.0,1,0,1,17,6,6,Winter,0.41541854,0.386534,0.35454014,0.52332973,0.059039596,,,,,,,
Aberdeen 33_11kV,2007-06-03 18:00:00,NSW,1,0.059219472,0.52332973,0.3678161,0.38697317,0.37356323,0.0,1,0,1,18,6,6,Winter,0.4635078,0.50158024,0.35774738,0.5332561,0.059219472,,,,,,,
Aberdeen 33_11kV,2007-06-03 19:00:00,NSW,1,0.05924932,0.5332561,0.3275862,0.3678161,0.33524904,0.0,0,0,1,19,6,6,Winter,0.52332973,0.4839304,0.3586536,0.499764,0.05924932,,,,,,,
Aberdeen 33_11kV,2007-06-03 20:00:00,NSW,1,0.059148613,0.499764,0.29885057,0.3275862,0.30842912,0.0,0,0,1,20,6,6,Winter,0.5332561,0.4481351,0.36070883,0.43925688,0.059148613,,,,,,,
Aberdeen 33_11kV,2007-06-03 21:00:00,NSW,1,0.058966678,0.43925688,0.2777778,0.29885057,0.28735632,0.0,0,0,1,21,6,6,Winter,0.499764,0.3791896,0.36286005,0.34974757,0.058966678,,,,,,,
Aberdeen 33_11kV,2007-06-03 22:00:00,NSW,1,0.058697537,0.34974757,0.25478926,0.2777778,0.26819924,0.0,0,0,1,22,6,6,Winter,0.43925688,0.35361552,0.36536285,0.2800897,0.058697537,,,,,,,
Aberdeen 33_11kV,2007-06-03 23:00:00,NSW,1,0.058488086,0.2800897,0.23180076,0.25478926,0.25287357,0.0,0,0,1,23,6,6,Winter,0.34974757,0.30079725,0.36520168,0.2502797,0.058488086,,,,,,,
Aberdeen 33_11kV,2007-06-04 00:00:00,NSW,1,0.05839845,0.2502797,0.21455939,0.23180076,0.2394636,0.0,0,0,0,0,0,6,Winter,0.2800897,0.2727775,0.36433887,0.2503565,0.05839845,,,,,,,
Aberdeen 33_11kV,2007-06-04 01:00:00,NSW,1,0.058398683,0.2503565,0.20114942,0.21455939,0.22796935,0.0,0,0,0,1,0,6,Winter,0.2502797,0.25245032,0.36340144,0.25792393,0.058398683,,,,,,,
Aberdeen 33_11kV,2007-06-04 02:00:00,NSW,1,0.058421437,0.25792393,0.19157088,0.20114942,0.22030652,0.0,0,0,0,2,0,6,Winter,0.2503565,0.22980753,0.3633142,0.24959084,0.058421437,,,,,,,
Aberdeen 33_11kV,2007-06-04 03:00:00,NSW,1,0.05839638,0.24959084,0.18582375,0.19157088,0.21264368,0.0,0,0,0,3,0,6,Winter,0.25792393,0.2333769,0.36448574,0.2473521,0.05839638,,,,,,,
Aberdeen 33_11kV,2007-06-04 04:00:00,NSW,1,0.05838965,0.2473521,0.18582375,0.18582375,0.20306513,0.0,0,0,0,4,0,6,Winter,0.24959084,0.24827385,0.3651613,0.28072774,0.05838965,,,,,,,
Aberdeen 33_11kV,2007-06-04 05:00:00,NSW,1,0.058490004,0.28072774,0.18390805,0.18582375,0.197318,0.0,0,0,0,5,0,6,Winter,0.2473521,0.2540089,0.3651229,0.35587162,0.058490004,,,,,,,
Aberdeen 33_11kV,2007-06-04 06:00:00,NSW,1,0.05871595,0.35587162,0.18199234,0.18390805,0.18965517,0.0,0,0,0,6,0,6,Winter,0.28072774,0.271546,0.36623618,0.43238327,0.05871595,,,,,,,
Aberdeen 33_11kV,2007-06-04 07:00:00,NSW,1,0.05894601,0.43238327,0.18390805,0.18199234,0.18390805,0.0,0,0,0,7,0,6,Winter,0.35587162,0.29920647,0.36974975,0.44167653,0.05894601,,,,,,,
Aberdeen 33_11kV,2007-06-04 08:00:00,NSW,1,0.058973953,0.44167653,0.18007663,0.18390805,0.17624521,0.0,0,0,0,8,0,6,Winter,0.43238327,0.36529124,0.3752988,0.41440013,0.058973953,,,,,,,
Aberdeen 33_11kV,2007-06-04 09:00:00,NSW,1,0.058891937,0.41440013,0.1954023,0.18007663,0.18582375,0.0,1,0,0,9,0,6,Winter,0.44167653,0.41711837,0.3784815,0.39827046,0.058891937,,,,,,,
Aberdeen 33_11kV,2007-06-04 10:00:00,NSW,1,0.058843438,0.39827046,0.25862068,0.1954023,0.26436782,0.0,1,0,0,10,0,6,Winter,0.41440013,0.40950635,0.37836826,0.3630438,0.058843438,,,,,,,
Aberdeen 33_11kV,2007-06-04 11:00:00,NSW,1,0.058737516,0.3630438,0.31226054,0.25862068,0.3218391,0.0,1,0,0,11,0,6,Winter,0.39827046,0.4372969,0.3779001,0.35343713,0.058737516,,,,,,,
Aberdeen 33_11kV,2007-06-04 12:00:00,NSW,1,0.05870863,0.35343713,0.348659,0.31226054,0.36206895,0.0,1,0,0,12,0,6,Winter,0.3630438,0.4109423,0.37480623,0.35639197,0.05870863,,,,,,,
Aberdeen 33_11kV,2007-06-04 13:00:00,NSW,1,0.058717515,0.35639197,0.3716475,0.348659,0.38505748,0.0,1,0,0,13,0,6,Winter,0.35343713,0.38920268,0.37241015,0.31964022,0.058717515,,,,,,,
Aberdeen 33_11kV,2007-06-04 14:00:00,NSW,1,0.05860701,0.31964022,0.38505748,0.3716475,0.39655173,0.0,1,0,0,14,0,6,Winter,0.35639197,0.3667916,0.37104306,0.3176864,0.05860701,,,,,,,
Aberdeen 33_11kV,2007-06-04 15:00:00,NSW,1,0.058601134,0.3176864,0.38697317,0.38505748,0.39655173,0.0,1,0,0,15,0,6,Winter,0.31964022,0.38216552,0.3690784,0.30739582,0.058601134,,,,,,,
Aberdeen 33_11kV,2007-06-04 16:00:00,NSW,1,0.05857019,0.30739582,0.38314176,0.38697317,0.394636,0.0,1,0,0,16,0,6,Winter,0.3176864,0.41541854,0.36639178,0.380265,0.05857019,,,,,,,
Aberdeen 33_11kV,2007-06-04 17:00:00,NSW,1,0.058789298,0.380265,0.37356323,0.38314176,0.38697317,0.0,1,0,0,17,0,6,Winter,0.30739582,0.4635078,0.36189082,0.47652406,0.058789298,,,,,,,
Aberdeen 33_11kV,2007-06-04 18:00:00,NSW,1,0.059078734,0.47652406,0.348659,0.37356323,0.3678161,0.0,1,0,0,18,0,6,Winter,0.380265,0.52332973,0.35842237,0.47896847,0.059078734,,,,,,,
Aberdeen 33_11kV,2007-06-04 19:00:00,NSW,1,0.059086084,0.47896847,0.31992337,0.348659,0.3275862,0.0,0,0,0,19,0,6,Winter,0.47652406,0.5332561,0.35647213,0.4641186,0.059086084,,,,,,,
Aberdeen 33_11kV,2007-06-04 20:00:00,NSW,1,0.059041433,0.4641186,0.29501915,0.31992337,0.29885057,0.0,0,0,0,20,0,6,Winter,0.47896847,0.499764,0.35421017,0.41841552,0.059041433,,,,,,,
Aberdeen 33_11kV,2007-06-04 21:00:00,NSW,1,0.05890401,0.41841552,0.27394637,0.29501915,0.2777778,0.0,0,0,0,21,0,6,Winter,0.4641186,0.43925688,0.35272494,0.40656388,0.05890401,,,,,,,
Aberdeen 33_11kV,2007-06-04 22:00:00,NSW,1,0.058868375,0.40656388,0.24904214,0.27394637,0.25478926,0.0,0,0,0,22,0,6,Winter,0.41841552,0.34974757,0.35185653,0.4263769,0.058868375,,,,,,,
Aberdeen 33_11kV,2007-06-04 23:00:00,NSW,1,0.05892795,0.4263769,0.23563218,0.24904214,0.23180076,0.0,0,0,0,23,0,6,Winter,0.40656388,0.2800897,0.35422388,0.47659963,0.05892795,,,,,,,
Aberdeen 33_11kV,2007-06-05 00:00:00,NSW,1,0.05907896,0.47659963,0.22222222,0.23563218,0.21455939,0.0,0,0,0,0,1,6,Winter,0.4263769,0.2502797,0.3603192,0.39135966,0.05907896,,,,,,,
Aberdeen 33_11kV,2007-06-05 01:00:00,NSW,1,0.058822658,0.39135966,0.21072797,0.22222222,0.20114942,0.0,0,0,0,1,1,6,Winter,0.47659963,0.2503565,0.3697492,0.3222234,0.058822658,,,,,,,
Aberdeen 33_11kV,2007-06-05 02:00:00,NSW,1,0.058614776,0.3222234,0.19923371,0.21072797,0.19157088,0.0,0,0,0,2,1,6,Winter,0.39135966,0.25792393,0.37562433,0.28681463,0.058614776,,,,,,,
Aberdeen 33_11kV,2007-06-05 03:00:00,NSW,1,0.058508307,0.28681463,0.19157088,0.19923371,0.18582375,0.0,0,0,0,3,1,6,Winter,0.3222234,0.24959084,0.37830347,0.27483413,0.058508307,,,,,,,
Aberdeen 33_11kV,2007-06-05 04:00:00,NSW,1,0.058472283,0.27483413,0.18199234,0.19157088,0.18582375,0.0,0,0,0,4,1,6,Winter,0.28681463,0.2473521,0.37985444,0.29100844,0.058472283,,,,,,,
Aberdeen 33_11kV,2007-06-05 05:00:00,NSW,1,0.058520917,0.29100844,0.1724138,0.18199234,0.18390805,0.0,0,0,0,5,1,6,Winter,0.27483413,0.28072774,0.38099954,0.35414207,0.058520917,,,,,,,
Aberdeen 33_11kV,2007-06-05 06:00:00,NSW,1,0.05871075,0.35414207,0.16666667,0.1724138,0.18199234,0.0,0,0,0,6,1,6,Winter,0.29100844,0.35587162,0.3814279,0.4518928,0.05871075,,,,,,,
Aberdeen 33_11kV,2007-06-05 07:00:00,NSW,1,0.059004672,0.4518928,0.16283526,0.16666667,0.18390805,0.0,0,0,0,7,1,6,Winter,0.35414207,0.43238327,0.38135585,0.4553011,0.059004672,,,,,,,
Aberdeen 33_11kV,2007-06-05 08:00:00,NSW,1,0.05901492,0.4553011,0.1532567,0.16283526,0.18007663,0.0,0,0,0,8,1,6,Winter,0.4518928,0.44167653,0.38216874,0.4231012,0.05901492,,,,,,,
Aberdeen 33_11kV,2007-06-05 09:00:00,NSW,1,0.0589181,0.4231012,0.16475096,0.1532567,0.1954023,0.0,1,0,0,9,1,6,Winter,0.4553011,0.41440013,0.3827364,0.3938871,0.0589181,,,,,,,
Aberdeen 33_11kV,2007-06-05 10:00:00,NSW,1,0.058830258,0.3938871,0.22413793,0.16475096,0.25862068,0.0,1,0,0,10,1,6,Winter,0.4231012,0.39827046,0.38309896,0.3625222,0.058830258,,,,,,,
Aberdeen 33_11kV,2007-06-05 11:00:00,NSW,1,0.058735948,0.3625222,0.27011493,0.22413793,0.31226054,0.0,1,0,0,11,1,6,Winter,0.3938871,0.3630438,0.38291633,0.35097536,0.058735948,,,,,,,
Aberdeen 33_11kV,2007-06-05 12:00:00,NSW,1,0.05870123,0.35097536,0.28544062,0.27011493,0.348659,0.0,1,0,0,12,1,6,Winter,0.3625222,0.35343713,0.3828946,0.36837372,0.05870123,,,,,,,
Aberdeen 33_11kV,2007-06-05 13:00:00,NSW,1,0.058753543,0.36837372,0.29118773,0.28544062,0.3716475,0.0,1,0,0,13,1,6,Winter,0.35097536,0.35639197,0.38279203,0.33813626,0.058753543,,,,,,,
Aberdeen 33_11kV,2007-06-05 14:00:00,NSW,1,0.058662623,0.33813626,0.30268198,0.29118773,0.38505748,0.0,1,0,0,14,1,6,Winter,0.36837372,0.31964022,0.38329127,0.3246492,0.058662623,,,,,,,
Aberdeen 33_11kV,2007-06-05 15:00:00,NSW,1,0.05862207,0.3246492,0.31034482,0.30268198,0.38697317,0.0,1,0,0,15,1,6,Winter,0.33813626,0.3176864,0.38406193,0.35691604,0.05862207,,,,,,,
Aberdeen 33_11kV,2007-06-05 16:00:00,NSW,1,0.05871909,0.35691604,0.31226054,0.31034482,0.38314176,0.0,1,0,0,16,1,6,Winter,0.3246492,0.30739582,0.38435206,0.44136432,0.05871909,,,,,,,
Aberdeen 33_11kV,2007-06-05 17:00:00,NSW,1,0.058973014,0.44136432,0.3065134,0.31226054,0.37356323,0.0,1,0,0,17,1,6,Winter,0.35691604,0.380265,0.3864154,0.5125721,0.058973014,,,,,,,
Aberdeen 33_11kV,2007-06-05 18:00:00,NSW,1,0.059187125,0.5125721,0.29501915,0.3065134,0.348659,0.0,1,0,0,18,1,6,Winter,0.44136432,0.47652406,0.3889612,0.5164227,0.059187125,,,,,,,
Aberdeen 33_11kV,2007-06-05 19:00:00,NSW,1,0.059198704,0.5164227,0.26436782,0.29501915,0.31992337,0.0,0,0,0,19,1,6,Winter,0.5125721,0.47896847,0.3904632,0.4679246,0.059198704,,,,,,,
Aberdeen 33_11kV,2007-06-05 20:00:00,NSW,1,0.059052877,0.4679246,0.24712643,0.26436782,0.29501915,0.0,0,0,0,20,1,6,Winter,0.5164227,0.4641186,0.3920238,0.4174442,0.059052877,,,,,,,
Aberdeen 33_11kV,2007-06-05 21:00:00,NSW,1,0.05890109,0.4174442,0.22988506,0.24712643,0.27394637,0.0,0,0,0,21,1,6,Winter,0.4679246,0.41841552,0.39218238,0.39078107,0.05890109,,,,,,,
Aberdeen 33_11kV,2007-06-05 22:00:00,NSW,1,0.05882092,0.39078107,0.21264368,0.22988506,0.24904214,0.0,0,0,0,22,1,6,Winter,0.4174442,0.40656388,0.3921419,0.41048262,0.05882092,,,,,,,
Aberdeen 33_11kV,2007-06-05 23:00:00,NSW,1,0.058880158,0.41048262,0.20306513,0.21264368,0.23563218,0.0,0,0,0,23,1,6,Winter,0.39078107,0.4263769,0.3914843,0.4770927,0.058880158,,,,,,,
Aberdeen 33_11kV,2007-06-06 00:00:00,NSW,1,0.059080444,0.4770927,0.18582375,0.20306513,0.22222222,0.0,0,0,0,0,2,6,Winter,0.41048262,0.47659963,0.39082202,0.373602,0.059080444,,,,,,,
Aberdeen 33_11kV,2007-06-06 01:00:00,NSW,1,0.058769263,0.373602,0.17049809,0.18582375,0.21072797,0.0,0,0,0,1,2,6,Winter,0.4770927,0.39135966,0.39084256,0.3046268,0.058769263,,,,,,,
Aberdeen 33_11kV,2007-06-06 02:00:00,NSW,1,0.058561865,0.3046268,0.15900382,0.17049809,0.19923371,0.0,0,0,0,2,2,6,Winter,0.373602,0.3222234,0.39010265,0.27005062,0.058561865,,,,,,,
Aberdeen 33_11kV,2007-06-06 03:00:00,NSW,1,0.0584579,0.27005062,0.14942528,0.15900382,0.19157088,0.0,0,0,0,3,2,6,Winter,0.3046268,0.28681463,0.3893695,0.24843368,0.0584579,,,,,,,
Aberdeen 33_11kV,2007-06-06 04:00:00,NSW,1,0.0583929,0.24843368,0.14176245,0.14942528,0.18199234,0.0,0,0,0,4,2,6,Winter,0.27005062,0.27483413,0.38867098,0.26541576,0.0583929,,,,,,,
Aberdeen 33_11kV,2007-06-06 05:00:00,NSW,1,0.058443964,0.26541576,0.13409962,0.14176245,0.1724138,0.0,0,0,0,5,2,6,Winter,0.24843368,0.29100844,0.38757095,0.32537773,0.058443964,,,,,,,
Aberdeen 33_11kV,2007-06-06 06:00:00,NSW,1,0.05862426,0.32537773,0.12452107,0.13409962,0.16666667,0.0,0,0,0,6,2,6,Winter,0.26541576,0.35414207,0.3865046,0.4190412,0.05862426,,,,,,,
Aberdeen 33_11kV,2007-06-06 07:00:00,NSW,1,0.058905892,0.4190412,0.118773945,0.12452107,0.16283526,0.0,0,0,0,7,2,6,Winter,0.32537773,0.4518928,0.3853061,0.4328417,0.058905892,,,,,,,
Aberdeen 33_11kV,2007-06-06 08:00:00,NSW,1,0.058947388,0.4328417,0.11494253,0.118773945,0.1532567,0.0,0,0,0,8,2,6,Winter,0.4190412,0.4553011,0.38393727,0.39084303,0.058947388,,,,,,,
Aberdeen 33_11kV,2007-06-06 09:00:00,NSW,1,0.058821104,0.39084303,0.12452107,0.11494253,0.16475096,0.0,1,0,0,9,2,6,Winter,0.4328417,0.4231012,0.38300145,0.40337858,0.058821104,,,,,,,
Aberdeen 33_11kV,2007-06-06 10:00:00,NSW,1,0.058858797,0.40337858,0.20306513,0.12452107,0.22413793,0.0,1,0,0,10,2,6,Winter,0.39084303,0.3938871,0.38165736,0.37131122,0.058858797,,,,,,,
Aberdeen 33_11kV,2007-06-06 11:00:00,NSW,1,0.058762375,0.37131122,0.2662835,0.20306513,0.27011493,0.0,1,0,0,11,2,6,Winter,0.40337858,0.3625222,0.38205284,0.33189946,0.058762375,,,,,,,
Aberdeen 33_11kV,2007-06-06 12:00:00,NSW,1,0.05864387,0.33189946,0.3065134,0.2662835,0.28544062,0.0,1,0,0,12,2,6,Winter,0.37131122,0.35097536,0.38241905,0.31770003,0.05864387,,,,,,,
Aberdeen 33_11kV,2007-06-06 13:00:00,NSW,1,0.058601175,0.31770003,0.3275862,0.3065134,0.29118773,0.0,1,0,0,13,2,6,Winter,0.33189946,0.36837372,0.38162422,0.31143227,0.058601175,,,,,,,
Aberdeen 33_11kV,2007-06-06 14:00:00,NSW,1,0.05858233,0.31143227,0.34099618,0.3275862,0.30268198,0.0,1,0,0,14,2,6,Winter,0.31770003,0.33813626,0.37951282,0.32367295,0.05858233,,,,,,,
Aberdeen 33_11kV,2007-06-06 15:00:00,NSW,1,0.058619134,0.32367295,0.3505747,0.34099618,0.31034482,0.0,1,0,0,15,2,6,Winter,0.31143227,0.3246492,0.37840015,0.33087364,0.058619134,,,,,,,
Aberdeen 33_11kV,2007-06-06 16:00:00,NSW,1,0.058640786,0.33087364,0.35440612,0.3505747,0.31226054,0.0,1,0,0,16,2,6,Winter,0.32367295,0.35691604,0.37835947,0.38330287,0.058640786,,,,,,,
Aberdeen 33_11kV,2007-06-06 17:00:00,NSW,1,0.058798432,0.38330287,0.3505747,0.35440612,0.3065134,0.0,1,0,0,17,2,6,Winter,0.33087364,0.44136432,0.37727436,0.45816427,0.058798432,,,,,,,
Aberdeen 33_11kV,2007-06-06 18:00:00,NSW,1,0.05902353,0.45816427,0.33908045,0.3505747,0.29501915,0.0,1,0,0,18,2,6,Winter,0.38330287,0.5125721,0.37485516,0.45381686,0.05902353,,,,,,,
Aberdeen 33_11kV,2007-06-06 19:00:00,NSW,1,0.059010457,0.45381686,0.31609195,0.33908045,0.26436782,0.0,0,0,0,19,2,6,Winter,0.45816427,0.5164227,0.37258816,0.40914458,0.059010457,,,,,,,
Aberdeen 33_11kV,2007-06-06 20:00:00,NSW,1,0.058876134,0.40914458,0.29693487,0.31609195,0.24712643,0.0,0,0,0,20,2,6,Winter,0.45381686,0.4679246,0.3699796,0.3668498,0.058876134,,,,,,,
Aberdeen 33_11kV,2007-06-06 21:00:00,NSW,1,0.05874896,0.3668498,0.27969348,0.29693487,0.22988506,0.0,0,0,0,21,2,6,Winter,0.40914458,0.4174442,0.3675304,0.35605994,0.05874896,,,,,,,
Aberdeen 33_11kV,2007-06-06 22:00:00,NSW,1,0.058716517,0.35605994,0.27011493,0.27969348,0.21264368,0.0,0,0,0,22,2,6,Winter,0.3668498,0.39078107,0.3654223,0.4028545,0.058716517,,,,,,,
Aberdeen 33_11kV,2007-06-06 23:00:00,NSW,1,0.05885722,0.4028545,0.256705,0.27011493,0.20306513,0.0,0,0,0,23,2,6,Winter,0.35605994,0.41048262,0.36397558,0.4516351,0.05885722,,,,,,,
Aberdeen 33_11kV,2007-06-07 00:00:00,NSW,1,0.059003897,0.4516351,0.2394636,0.256705,0.18582375,0.0,0,0,0,0,3,6,Winter,0.4028545,0.4770927,0.36365777,0.35001394,0.059003897,,,,,,,
